0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179
1,136679873,7485180.67,719590527.1,20109758.59,0,0,36421559.88,315068.49,0,929165653.3,500000,223248.54,60501458.28,62027912.49,0,0,0,18032506.95,1364735.08,621902008.9,7497780.28,9113437.03,781163087.6,1710328741,40000000,0,151628721.3,24152581.1,61003771.95,60708501.28,70000,830817.75,163547306.2,0,501941699.5,0,0,4102.6,4102.6,234117400,243499567,745441266.5,372539760,327605552.1,20427332.93,225856227.5,964887474.4,1559839302,1559839302,1483899004,1360181013,7416364.06,93694255.55,597987.98,134862.77,12910837.6,83024196.72,10657247.71,105310.06,93576134.37,23814475.27,69761659.1,1658994045,64458802.7,112295905.8,0,80786.62,7167106.6,5000000,-7602810.44,144282683.4,136679873,1.851143,1.850515,0.272302,0.223723,0.435847,0.696417,1.772568,0.171635,0.193575,1.645343,0.645343,0.007628,0.70824,-0.327474,-0.5,-0.5,-0.061155,-0.063946,-0.060575,-0.154634,-0.111325,-0.111325,-0.109445,0.429332,0.14633,16346764.97,,,0.060284,0.645343,-0.23067,1.00639,1.057274,1.064031,2.306989,158.214885,4317.096301,0.084548,158.299433,11.568257,3.624159,11.103539,1.791043,25.242928,3.217062,1.150514,2.01098,0.543267,0.079914,0.425109,0.249791,0.456733,0.036267,0.010543,0.625841,0.564153,19.256808,0.673348,0.619689,0.326652,2.133645,0.887237,0.112763,1.609708,1.063567,0.071992,1.352568,-110926290.2,-10207099.14,2604288.7,203087464.2,0.065657,2.000245,74786968.21,0.069461,0.051455,0.080102,1.128955,0.089938,94174122.35,0.99365,0.055062,0.127999,0.872001,0.053226,0.044724,0.004755,0.060067,0.000383,0.065205,0.06401,0.186468,2,1,1,1,1,1,2,,,,,,1,,0
1,289518742.6,1322500,961035742.5,58453253.49,0,0,30494546.25,0,0,1424511645,1000000,19436386.26,119903393.8,33455820.57,0,0,0,30031993.66,3421441.56,891980703,8747677.1,52090111.43,1160067527,2584579172,113000000,0,393615524.4,91256460.73,85709108.34,77349191.93,261225.82,1104139.92,407290376.4,0,1169586027,50000000,0,0,50000000,240899576.1,312280832.4,1481866860,685294641,13181478.32,30093138.94,328889641.1,1102712312,3250056298,3250056298,3067725290,2670247072,164861440.3,169955159.8,7847449.88,-679138.82,41515128.29,182169011,25941449.28,17723577.33,190386883,64982642.06,125404240.9,3689146961,114937029.1,215403133.3,4500000,60437.31,8246729.29,80400000,83927264.73,140562032.2,224489297,1.217962,1.217962,0.191939,0.18417,0.573349,0.891313,2.343838,0.187982,0.19342,1.14284,0.14284,-0.460633,0.511159,0.589651,-0.05,-0.05,0.79761,1.034567,1.194168,1.122386,1.083584,1.083584,1.067341,21.229416,0.813934,-250506116.1,0.042758,0.918174,0.097532,0.14284,-0.378729,1.041218,1.056057,1.099586,3.867673,94.371991,16950.26419,0.021534,94.393525,9.794682,9.528867,17.997418,2.761684,68.075602,3.348449,1.513446,3.143796,0.551158,0.086857,0.372346,0.098633,0.448842,0.012944,0.01162,0.643264,0.426651,26.255988,0.789265,0.71301,0.210735,3.045426,0.956836,0.043164,1.71767,1.135102,0.066277,1.182436,122995897.4,128589508.7,-44662243.98,62398569.52,0.083342,1.505391,305737246.3,0.092311,0.058397,0.10656,2.626714,0.121304,198234332.8,0.960413,0.076699,0.1784,0.8216,0.056051,0.038585,0.050726,0.052293,0.002415,0.105433,0.06319,-0.033232,3,1,1,1,1,1,2,,,,,,1,,0
1,55535073.13,4737866.23,1656009409,47586505.15,,,93392858.45,,,1879039853,2666666.67,356201626.6,102915494.8,32828781.27,,,,18042660.97,3293926.22,380658964.2,3957760.48,16954218.06,917520099.2,2796559952,276115590.5,1257271915,,48322047.76,120511202.2,57568864.96,17621972.3,1743153.39,192510087,151840000,2149892489,110000000,398353280.6,,508353280.6,,520817528.3,2670710017,678491488,24145018.2,35442366.75,-643765491.6,125849935.4,3415577695,3415577695,4182380238,2860002934,328897556.8,232280337.4,78664652.03,66132637.23,646970690.7,-727894854.5,15734490.13,5845038.82,-718005403.1,52961247.29,-770966650.4,3610557241,120409653.2,372084177.4,39476064.8,118762.65,6057996.55,12070000,-184091542.7,237184547.5,53093004.76,0.874016,0.874016,0.024696,0.173071,0.954998,1.11379,22.221386,-0.231031,0.136322,0.140439,-0.859561,-0.045148,-0.240954,,,,,,,,-0.02503,-0.02503,0.111398,0.324866,0.013729,-101283409.1,,,-0.85967,-0.859561,-0.859561,,,,2.032617,179.571459,,,179.571459,6.001034,,23.533185,1.640136,101.639268,2.94971,1.05405,6.684316,0.671911,0.018985,0.593854,-0.096852,0.328089,0.011739,0.006452,0.857431,0.045002,1.650938,0.804989,0.644749,0.195011,-0.773775,1.013774,-0.013774,,1.057085,0.108937,,-414222644.9,-57874343.2,-126217199.5,71530055.01,0.133051,-0.475711,-406624929.6,-0.197301,-0.237921,-0.370213,-22.942089,-1.508789,-639340751.1,,-0.228617,0.162659,0.837341,-0.21311,-0.225721,0.096293,0.068006,0.023031,0.187331,-0.205153,0.184281,2,2,5,1,1,1,1,1,1,,,,1,22455123.79,0
1,79991467.36,34503467.16,807388330.5,14637780.31,470287.5,,51388508.6,,,998337260.1,,348604733.9,105933829,5419614.51,,,,18897138.18,478521.81,380658964.2,2806544.45,11697956.8,877163969.4,1875501230,557922281.4,,597913685,14672916.8,16339763.3,43284115.53,46069192.33,1701457.8,196783665.8,133000000,1593664154,51888955.91,69841797.71,,121730753.6,23855429.04,158626713.9,1752290867,671386420,11628660.73,35442366.75,-632114654,123210362,2250371946,2250371946,2329833822,1708985566,319263127.5,205104708.5,67135342.21,91096566.04,-454295.32,51498984.17,32225796.34,33960376.03,49764404.48,36605175.25,13159229.23,2958543930,97686221.11,107697068.5,25075113.66,24352289.82,3134526.78,,14209021.38,53093004.76,67302026.14,0.626441,0.626441,0.042231,0.067578,0.934305,1.187233,15.221944,0.056026,0.048699,0.979026,-0.020974,-0.834913,-0.329354,,,,,,,,-0.341145,-0.341145,-0.442941,-0.029293,-0.116995,-331521835.2,-0.707494,-0.710557,0.119574,-0.020974,-0.010613,2.349064,1.059889,2.489747,1.827047,199.775923,,,199.775923,5.716496,,37.383137,1.564183,117.671442,2.50782,0.963332,18.070901,0.532304,0.035885,0.448889,-0.317423,0.467696,0.00289,0.010076,0.78696,0.065695,0.796095,0.909475,0.515178,0.090525,10.878988,1.034856,-0.034856,8.184147,1.314691,0.047857,2.091246,-155994724.9,-22114814.55,36323835.93,540496689.1,0.057423,-1.622249,359252622.9,0.050042,0.005633,0.009147,0.688093,0.105671,116899746.7,0.425702,0.06233,0.240576,0.759424,0.022885,0.005848,0.141871,0.091143,0.029833,0.262847,0.021632,0.261318,3,2,5,1,1,1,2,,,,,,5,22918775.25,0
1,194412598.5,696629.04,2101149,246686131.1,0,0,662343.05,78781614.74,0,532841376.7,0,30582853.95,0,232365058.5,0,0,0,24108180,0,0,913478.7,191832.81,288161403.9,821002780.6,126900000,0,0,114665486.5,320732.09,3137148.59,1597333.3,0,87508090.04,0,334128790.6,0,31984000,0,31984000,0,52333395.73,386462186.3,120000000,146173380.1,14981306.01,98079379.18,434540594.3,1553053135,1553053135,1530583796,1396635259,75731654.12,51575120.38,2969873.34,-1521060.32,193307.6,20948278.72,9168644.75,18059.5,30098863.97,6306616.19,23792247.78,1827242313,16429663,3273982.16,0,4929,50200819.74,21460000,15690241.22,178722357.3,194412598.5,1.594719,1.358936,0.581849,0.009799,0.47072,0.48496,1.889358,0.151465,0.010881,1.017892,0.017892,3.837972,0.278435,-0.415972,-0.591136,-0.591136,-0.379002,-0.340468,-0.427843,-0.379002,0.627262,0.627262,0.668161,0.060047,0.073553,-91293677.96,,,0.042693,0.017892,-0.321405,1.098671,1.378107,1.514085,841.952658,0.433516,20.583091,17.733002,18.166518,,6.744624,8.324351,3.222495,11.077629,6.220747,2.122823,3.605702,0.649013,0.236799,0.003408,0.242036,0.350987,0.283026,0.029364,0.970636,0.52928,1.851599,0.864583,0.53622,0.135417,5.196803,0.695982,0.304018,0.137607,1.176548,0.002108,0.156289,93046000,-8973850.2,24664091.42,17676705.96,0.003988,0.114402,51548036.02,0.045201,0.032521,0.049368,0.169706,0.055238,33068737.31,0.910191,0.040278,0.100716,0.899284,0.013488,0.01532,0.048763,0.033209,0.001912,0.083884,0.019712,-0.049736,3,2,5,1,1,1,2,,,,,,1,,1
1,158064334.1,15204511,1012243.5,655452660.1,0,0,146510030.2,279978375.6,0,1273525050,24000000,22555892.83,0,231143260.5,0,0,0,23595240,0,0,773078.1,5786880.26,307854351.7,1581379401,116800000,0,28287235.42,310485196.4,2769683.66,4850756.63,75619.95,0,153637262.9,2500000,619405754.9,77000000,0,0,77000000,0,111307217.2,730712972.1,156000000,161548141.8,17868177.7,107968232.1,850666429.3,7557110152,7557110152,7553895151,7355490503,110732850.2,72443161.46,11579875.68,-1426961.12,300631.55,1788039.27,9833697.5,28238.25,11593498.52,-1732336.48,13325835,8837686782,19770657.7,-430370798.6,0,2302074.79,24982991.78,17400000,-36348264.41,194412598.5,158064334.1,2.056043,1.604032,0.255187,-0.694812,0.462073,0.469072,1.858989,0.070346,-0.770463,1.957622,0.957622,-0.005258,0.926156,-0.256202,-0.330739,-0.330739,-0.439909,-0.614819,-0.914645,-0.439909,3.86597,3.86597,3.935303,0.462174,0.404614,475825606.5,-102.116758,-132.451785,0.012143,0.957622,0.505863,1.998825,1.69568,3.389368,4854.582358,0.075187,41.005077,8.901337,8.976524,520.05722,17.722391,42.880027,8.367195,32.608304,25.35876,6.291347,11.760144,0.805325,0.099953,0.010255,0.413638,0.194675,0.146166,0.014921,0.985079,0.537927,3.464086,0.847673,0.684408,0.152327,17.390751,0.154228,0.845772,-32.295972,1.169453,-0.056949,-240.694265,51715000,382388451.2,-418736715.6,-846752887,-0.272149,-27.813319,-437632427.6,0.019292,0.011094,0.014754,0.0575,0.020737,23173374.2,0.500294,0.014654,0.026679,0.973321,0.000237,0.001763,0.014653,0.009586,0.001532,0.025771,0.001536,-0.03065,1,1,1,1,1,1,2,,,,,,1,,1
1,350406594.6,13061938.65,2242033.4,821353022.2,0,0,2357565.51,248041827.4,0,1511111620,66000000,45214692.64,0,222166992.2,0,0,0,24252292,0,0,1395978.9,733800.88,359763756.7,1870875377,74000000,100060921.4,9772279.47,513079581.6,12171207.29,2808406.93,114873.61,0,747581678.9,12000000,1471588949,65000000,0,0,65000000,0,104686411.7,1576275361,156000000,48798505.83,17868177.7,-145435388.4,294600015.6,21357135682,21357135682,21803583596,21499915357,176436673.7,87452853.91,19616184.82,-2062406.85,19058937.9,-448210320.9,6282966.02,415613.65,-442342968.5,5547564.46,-447890532.9,25173523420,24838378.32,-158153632.5,13967033.3,112311.97,9019526.89,549800000,148842971.7,158064334.1,306907305.8,1.026857,0.858303,0.208555,-0.107471,0.842534,0.853599,6.350561,-0.352177,-0.137108,0.346317,-0.653683,-0.038834,0.183065,-77.559541,-14.372093,-14.372093,-34.610692,-39.154399,-251.671408,-34.610692,1.826098,1.826098,1.886403,0.593354,0.207193,-781935913,,,-0.603227,-0.653683,-0.653683,,,,13125.57987,0.027808,81.435957,4.48205,4.509858,1129.805013,61.57971,91.864251,15.339262,94.227455,63.980097,12.372862,37.296362,0.807703,0.164045,0.00818,0.021125,0.192297,0.11875,0.012963,0.987037,0.157466,1.197686,0.933586,0.879027,0.066414,0.32278,1.013264,-0.013264,,1.178694,-0.007405,,538250786,313485999.9,-164643028.2,-648675275.9,-0.084535,0.367454,194041983.1,-0.244899,-0.259477,-0.321687,-1.976088,-0.78216,-422726783.7,,-0.225951,-0.006685,1.006685,-0.020986,-0.020971,0.008261,0.004095,0.000918,0.013275,-0.020306,-0.015447,3,2,5,1,1,1,2,,,,,,1,,1
0,514652940.2,4635400,1184042150,35713171.38,,,142088842.2,157873311.9,5582397.04,2066824576,186959476.4,541048033.8,89850597.05,435370374.5,554938.19,,,116917946.3,247976798.1,474897113.2,2435451.36,74482807.99,2170493537,4237318113,151135000,2244376,194754625.5,204929609.9,66987144.1,98520411.2,199616.67,,145440641.6,18240000,882251808.4,,,,,15840385.1,80533012.13,962784820.5,1621867400,535182079.9,113501457.2,959024092.7,3274533293,1438761344,1438761344,1240538544,690611232.4,200844773.6,118079752.6,8016580.08,-8087299.44,59582304.87,310281491.5,89455.39,847682.69,309523264.2,2694227.57,306829036.6,1474493721,219898872.2,123894527.2,19250135,325073.68,167190591.2,40600000,30358639.14,476276877.4,506635516.5,2.34267,2.163726,0.574253,0.14043,0.227216,0.264102,1.294022,0.344471,0.122905,1.231497,0.231497,0.172529,0.141426,0.096907,0.318277,0.320113,0.335563,0.208044,0.205464,0.335563,0.195226,0.195226,0.210845,0.288893,-0.477268,343807543.8,0.539145,0.552812,0.091471,0.231497,0.220657,1.0259,1.093546,1.121868,1.345227,271.329671,5.347923,68.250796,339.580467,3.452499,1.484583,2.927547,0.761859,3.567121,0.689616,0.36197,0.48496,0.487767,0.119565,0.280526,0.279557,0.512233,0.102747,0.027592,0.860333,0.772784,2.883901,0.916354,0.740432,0.083646,2.417105,1.00245,-0.00245,0.40379,1.024836,0.086112,0.399297,-43188038.35,199949011.2,-169590372.1,-243156687.9,0.029239,0.378736,-253586306.2,0.079888,0.077193,0.162473,0.760721,0.103422,317539844.3,0.974754,0.074939,0.519996,0.480004,0.215659,0.213259,0.139596,0.08207,0.005572,0.227238,0.304184,-0.011109,3,1,1,1,1,1,2,,,,,,1,147208167.9,1
0,715122809.5,4380779.34,1483206698,28132961.96,,6375000,152739256.5,175120614.5,,2605953713,,588565717,87997637.79,429795946.9,,,,381856901.7,128804671.1,474895869.2,3835161.56,100461687.4,2512949426,5118903139,224271083.4,920000,286748447,176502742.6,70412764.39,133426856.1,,,212442483.6,1470000,1106194377,,,1260000,1260000,19132385.57,104614031.8,1210808409,1641069856,751615777.4,157812932.6,1338202474,3908094730,1908007949,1908007949,1539660184,926855979.7,241740797.4,140154759.9,3206515.85,-20059489.83,,412513887.9,351284.98,240029.52,412625143.3,17053382.11,395571761.2,1704708210,195098853.5,233300921.2,4425690.07,261185.31,191742450.4,53712500,197867502.2,506635516.5,704503018.7,2.355783,2.197474,0.636871,0.210904,0.236537,0.284084,1.309821,0.431497,0.214668,1.193481,0.193481,-0.012804,0.208053,0.102783,0.298366,0.314914,0.289225,0.333099,0.329483,0.289225,0.326146,0.326146,0.241122,0.20362,0.18695,98907910.48,0.861027,0.883061,0.099772,0.193481,0.179516,1.007771,1.127739,1.136503,1.430694,255.120941,5.566804,65.567245,320.688186,3.849845,1.421589,3.150767,0.816648,4.410731,0.814789,0.407859,0.531284,0.509084,0.137628,0.290607,0.292985,0.490916,0.083963,0.074597,0.83263,0.763463,3.940357,0.9136,0.727162,0.0864,2.377829,0.99973,0.00027,0.589782,0.893449,0.122275,0.565559,66210152.1,160028741.1,37838761.03,-89661722.66,0.045576,0.53708,-55165279.8,0.088889,0.084558,0.169309,0.914441,0.110147,415831659.2,0.992289,0.081235,0.514228,0.485772,0.216201,0.207322,0.126698,0.073456,0.001681,0.201835,0.314511,-0.034082,1,1,1,1,1,1,2,,,,,,1,205633105.3,1
0,418179606.6,270000,121429950.7,472160.89,3382023.98,0,5110016.06,21302894.64,0,570146652.9,0,0,0,97256153.35,0,0,0,8743834.7,0,24302015.94,1796149.71,994801.65,133092955.4,703239608.2,0,0,25745104.94,19893409.53,24369896.08,15024065.7,0,0,9035052.87,0,94067529.12,0,0,0,0,0,0,94067529.12,139530000,256846939.5,22993921.7,177513586.8,609172079.1,344940078.2,344940078.2,277443911.1,188769467.3,25781315.39,68369647.58,-9018488.59,740323.31,2284261.32,68236490.38,7406633.26,45089.15,75598034.49,12485947.92,63112086.57,321052928,29025539.24,44687282.48,91000000,3600,2986818.26,91000000,51317215.86,365206474.3,416523690.2,6.061036,5.834572,4.427922,0.475055,0.133763,0.140359,1.154419,0.722108,0.433669,1.149557,0.149557,0.33268,0.09549,0.099262,0.25,0.25,0.25283,0.272818,0.281769,0.251739,0.101128,0.101128,0.066991,-0.051999,0.197388,576935.38,-0.185037,-0.151405,0.087782,0.149557,0.103997,0.880705,1.1176,0.984275,3.160653,115.482465,8.357816,43.671696,159.154161,7.120066,0.768976,0.882504,0.625328,4.05254,2.851331,0.512853,0.605641,0.810743,0.592293,0.173056,0.67698,0.189257,0.138297,0.012434,0.953009,0.866237,6.263584,1,1,0,2.065803,0.902623,0.097377,0.708062,0.93075,0.129551,0.654888,0,13199300,38117915.86,-4803881.014,0.063545,0.714828,5408600.726,0.09899,0.093834,0.114413,0.741474,0.110811,66579545.9,1.135454,0.094675,0.452747,0.547253,0.197821,0.182965,0.074741,0.198207,-0.026145,0.246804,0.276004,,3,2,5,1,1,1,2,,,,,,1,,1
0,474166158.4,1463000,145906218.7,897429.36,3798619.15,0,7030436.39,31257779.22,0,664519641.2,0,0,0,92558085.8,0,0,0,27402.65,0,24302015.94,4296976.62,1207151.9,122391632.9,786911274.1,2050000,0,20325228.82,21523910.11,26743062.98,18816021.54,4134.17,383650,1188389.65,0,91034397.27,0,0,0,0,0,4930000,95964397.27,181966460,229489114.1,29564455.56,229350926,690946876.8,409040721.4,409040721.4,328879987.2,225514116.5,24265666.11,87213351.68,-11013650.02,0,1483586.17,80160734.24,6686490.87,157845.67,86689379.44,11562914.61,75126464.83,417154814.9,29317385.51,53950374.82,0,8834350,4849947.24,0,55318991.69,416523690.2,471842681.8,7.299654,6.956292,5.183125,0.592637,0.121951,0.125841,1.138888,0.884049,0.567803,1.134239,0.134239,-0.048306,0.11898,0.058683,-0.111111,-0.111111,0.190366,0.146715,0.174749,0.191655,0.185831,0.185831,0.185393,-0.058789,0.275615,37560216.55,-0.074265,0.207287,0.089792,0.134239,-0.130277,0.872953,1.109982,0.968962,3.060123,119.276251,8.581097,42.535354,161.811605,9.789993,0.779449,0.920883,0.662593,4.309906,3.202077,0.548992,0.629236,0.844466,0.599614,0.187276,0.72878,0.155534,0.117622,0.000035,0.969082,0.878049,7.518272,0.948627,0.927265,0.051373,2.11706,0.924689,0.075311,0.718127,1.019837,0.131895,0.673027,2050000,-389391.05,55708382.74,-25161875.5,0.06856,0.703317,-28351213.79,0.101568,0.100831,0.121695,0.791579,0.115569,75675729.42,1.145537,0.096168,0.448676,0.551324,0.195973,0.183665,0.059323,0.213214,-0.026926,0.245612,0.265935,,1,1,1,1,1,1,2,,,,,,1,,1
0,396557162.2,1142200,154455687.1,4704980.7,679533.66,0,18017915.28,32194840.47,0,607752319.4,10000000,10000000,13022703.32,78107182.52,0,0,0,16063.61,0,24302015.94,3325344.68,1461920.79,208162650.9,815914970.2,5000000,0,23573189.67,20427221.88,34847489.63,11370399.49,9165.14,6648203.85,14431771.94,0,116307441.6,0,0,0,0,158684.37,4008684.37,120316126,272680395,136555406.7,35711719.8,250322437.1,695598844.3,394995623.8,394995623.8,361767607.6,237007485.3,27484568.16,101012060.9,-7347464.95,-158684.37,1384701.7,33069331.82,13470695.67,826250.3,45713777.19,2815516.85,42898260.34,419672037.3,32470521.55,33971725.75,0,35290,75987630.57,20000000,-77513319.67,471842681.8,394329362.2,5.225395,4.948587,3.390405,0.292086,0.147462,0.151992,1.172968,0.432649,0.314145,1.006733,0.006733,-0.156128,0.036858,-0.385269,-0.575,-0.575,-0.428986,-0.472672,-0.587462,-0.427005,-0.034337,-0.034337,0.099999,0.132653,0.158218,-20388115.03,-0.579796,-0.370315,0.050759,0.006733,-0.328182,0.839272,1.219476,1.023472,2.630131,138.776358,7.470377,48.859649,187.636007,10.797997,0.741824,0.912049,0.62093,4.628893,2.389899,0.492874,0.569755,0.744872,0.483297,0.190704,0.602324,0.255128,0.09573,0.00002,0.970195,0.852538,7.131053,0.966682,0.925125,0.033318,3.456029,0.7234,0.2766,0.791914,1.062473,0.086005,1.027288,1743577.66,-17425028.89,-60088290.78,142145621.5,0.041636,0.880594,50476539.66,0.047873,0.053528,0.067436,0.502718,0.061878,38366312.24,1.191508,0.047022,0.399974,0.600026,0.083721,0.108604,0.069582,0.25573,-0.018601,0.30671,0.127636,-0.007934,1,2,5,1,1,1,2,,,,,,1,,1
0,510529577.2,42185880.61,1173804587,87516969.95,,,108293363,367871461.2,,2296211586,35795130,15899992.8,,87804998.57,177073253.1,,,119951777.3,17187157.88,775640854.7,1810153.36,28296870.31,1261677325,3557888910,398899946.4,504189638.5,,112382197.5,30202863.95,61688217.7,520578.63,3451109.61,18928799.46,10000000,1136291664,31000000,,,31000000,1898094.84,51268799.5,1187560463,525576150,1739723921,44574008.74,58328690.95,2370328447,1605097155,1605097155,2022364391,1161355089,55331967.79,103971023,16619159.77,12114719.12,592419087.5,-396542757.2,2510205.81,212884.17,-394245435.6,26114330.77,-420359766.4,1552462891,80830467.26,-104146536.8,311000000,22000,105629585.4,251580000,-46542691.1,518919789.5,472377098.4,2.020794,1.697047,0.415718,-0.091655,0.333782,0.446066,1.501011,-0.34639,-0.107881,0.795614,-0.204386,-0.030891,-0.044208,-3.761495,-3.237443,-3.237443,-3.421484,-2.948329,-2.997294,-3.260861,-0.002684,-0.002684,0.414191,0.202715,-0.339162,-222897357.8,-178.078245,-178.078245,-0.150629,-0.204386,-0.204386,,,,1.592466,229.204266,3.772672,96.748405,325.952671,9.871446,1.248192,3.238378,0.725132,17.993469,1.125086,0.44094,0.600084,0.645386,0.132769,0.341773,0.326014,0.354614,0.024679,0.033714,0.74828,0.666218,17.359105,0.956828,0.612509,0.043172,-1.125548,1.005827,-0.005827,,0.967208,-0.064885,,137220164.3,-46302310.13,-240380.97,-198293477.4,-0.029272,0.259291,-213005208.6,-0.103739,-0.115478,-0.189905,-4.712319,-0.157156,-377626275.8,,-0.106138,0.276458,0.723542,-0.247052,-0.261891,0.034473,0.064776,0.010354,0.109602,-0.294812,0.234349,3,2,5,1,1,1,2,,,,,,1,82727699.44,1
0,436261697.9,54923295.13,1441713924,71821314.12,,,70169445.91,447668779,,2569428945,,25746942.09,,76155475.59,152035279.5,,,127378028,52131669.17,796953804.6,3356485.37,40812864.89,1285973181,3855402126,483283828.4,4721468.38,532610305.6,124932279,38079801.8,79349589.56,,3451109.61,41213193.01,30001492.61,1334191958,62266400,,8273774.29,70540174.29,1874085.37,94408908.67,1428600867,525576150,1738539236,46319920.24,199116116.6,2426801260,1971371759,1971371759,1793162210,1512567120,34959526.7,117558777.1,29078818.1,-1298327.1,,125007517.1,620467.18,561817.44,125066166.9,23447574.82,101618592.1,1858711929,74141785.3,-32887181.14,310000000,267630.96,98080944.23,318100000,-77382479.07,472377098.4,394994619.3,1.925832,1.590296,0.296055,-0.02465,0.370545,0.487399,1.588676,0.161058,-0.025142,1.023825,0.023825,-0.132675,0.083621,,,,,,,,0.228195,0.228195,-0.113334,-0.368186,0.130688,113307852.9,,,0.043703,0.023825,0.023825,1.232507,1.366749,1.684528,1.507442,242.132036,3.709362,98.399671,340.531707,5.679827,1.646132,4.545621,0.810324,24.046915,1.5476,0.531848,0.821896,0.666449,0.102452,0.388192,0.320391,0.333551,0.019753,0.033039,0.76025,0.629455,24.741417,0.933915,0.574623,0.066085,3.668495,0.999531,0.000469,-0.323634,0.942852,-0.016682,-0.263082,104938364.5,-35372147.9,-42010331.17,36894876.63,-0.00853,-0.232607,8380149.02,0.041586,0.027415,0.04177,1.23955,0.042366,154144985,0.811354,0.039982,0.232734,0.767266,0.063411,0.051547,0.017734,0.059633,0.014751,0.092117,0.073822,-0.019649,3,2,5,1,1,1,2,,,,,,1,91297177.16,1
1,526036383.9,5339642.4,130916032.6,14042878.66,3038538.26,0,14564405.81,55812700.8,0,763439918.4,0,0,0,31689769.43,89121007.43,0,0,25996631.13,0,0,0,8651319.96,288122328,1051562246,0,0,23275908.37,7636523.84,280118.35,9958142.84,0,0,879863.82,0,43110557.22,0,0,0,0,2053105.33,5500512.84,48611070.06,220000000,474677534.9,40229149.58,268044491.8,1002951176,255228595.9,255228595.9,176741568.8,59207935.54,51197435.1,65261645.69,-14634806.36,0,11273924.26,78487027.06,27286024.03,368357.96,105404693.1,3011571.92,102393121.2,281470019.7,51739515.41,107878446.3,0,949273.49,236078895,0,112010773.8,88289718.13,200300492,17.708885,16.414244,4.646205,2.502367,0.046227,0.047399,1.048468,2.098719,2.258447,1.101469,0.101469,0.152742,0.09826,0.138595,-0.430147,-0.430147,0.254127,0.193818,0.071762,0.254127,0.279724,0.279724,0.400393,0.207742,0.287039,-266423748.1,,,0.087142,0.101469,-0.499332,0.861156,1.104428,0.951085,1.938052,188.33344,1.124761,324.513386,512.846826,2.836114,0.323097,1.768796,0.306737,8.625424,1.48007,0.25408,0.266765,0.726005,0.190479,0.129575,0.685009,0.273995,0.030136,0.024722,0.975278,0.953773,31.822626,0.886846,0.886846,0.113154,1.859696,0.744626,0.255374,1.053571,1.102815,0.422674,1.374475,0,-10850354.59,122861128.4,247734095.5,0.102589,1.342901,804845.8801,0.090361,0.101932,0.123057,3.460365,0.107021,90769886.77,1.16123,0.086319,0.76802,0.23198,0.307517,0.401182,0.200594,0.255699,-0.05734,0.398953,0.654557,,1,1,1,1,1,1,2,,,,,,1,,0
1,565410042.2,0,201836892.4,18419319.26,19633073.2,0,9563267.28,38549392.96,230872.14,1082746519,0,0,0,246865778.3,0,0,0,41726633,10866881.69,261158.13,1836933.21,7044308.48,308601692.8,1391348212,0,0,110730135.3,54994981.38,38790600.69,17481924.25,0,0,7413279.4,0,229410921,0,0,0,20040000,0,23704000,253114921,156758866,555307056.5,50696936.02,376065542.9,1138233291,1204990980,1204990980,953672644.8,694811027,117540764.5,116500775.5,-18447929.99,3579240.71,4360629.67,254897576,20541251.78,9092949.03,266345878.8,29233909.08,237111969.7,1113335929,67432698.83,275576104.8,1630500000,96107,145829858.2,1826500000,-46390415.47,611800457.6,565410042.2,4.719682,4.551645,2.464617,1.201234,0.181921,0.187581,1.222375,1.734256,1.509892,1.307636,0.307636,0.470521,0.416327,0.747818,1.283582,1.208955,1.28551,1.168875,1.267344,1.281259,0.47888,0.47888,0.354603,0.383102,0.727259,176640728.6,0.465658,0.489842,0.220701,0.307636,0.28641,0.930737,1.276839,1.188401,8.31881,43.876468,27.96489,13.052081,56.928549,9.187495,1.593447,2.047197,1.303273,5.810795,4.59451,1.01528,1.199781,0.7782,0.406376,0.145066,0.613316,0.2218,0.177429,0.02999,0.969822,0.818079,4.706757,0.906351,0.906351,0.093649,1.915479,0.957017,0.042983,1.162219,0.923937,0.228696,1.081125,3619076.91,13678676.68,-60069092.15,77780860.6,0.198064,0.958626,-50751243.98,0.208869,0.199782,0.256451,1.143419,0.236087,247897948.8,1.074417,0.178171,0.423389,0.576611,0.211535,0.196775,0.097545,0.096682,-0.01531,0.178917,0.292558,,1,1,1,1,1,1,2,,,,,,1,,1
